id,name,type,website,description,location_city,location_country,location_greater_stockholm,logo_url,owner,maturity,accepts_interns,is_swedish,source,metadata_source_url,data_quality_score,last_updated,organization_number,scb_company_name,co_address,post_address,post_code,post_city,municipality_code,municipality,county_code,county,num_workplaces,employee_size_code,employee_size,company_status_code,company_status,legal_form_code,legal_form,start_date,registration_date,industry_1_code,industry_1,industry_2_code,industry_2,revenue_year,revenue_size_code,revenue_size,phone,email,employer_status_code,employer_status,vat_status_code,vat_status,export_import,sectors,domains,ai_capabilities,dimensions
1865,Ditas Consulting AB,supplier,https://www.ditas.se/,"Vi kombinerar spetskompetens inom affärsstrategi, teknik och ledarskap för att leverera konkreta resultat, både för företag och offentlig sektor. Vi tror på pragmatisk rådgivning som omsätts i handling och mätbar framgång.",JÄRFÄLLA,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/14123/black_logo_white_background-utan-slogan.png,,,,1,my.ai.se,,75,2025-10-15 16:50:01,5591239362,Ditas Consulting AB,,CASTORVÄGEN 12,175 68,JÄRFÄLLA,0180,Stockholm,,,1,2,1-4 anställda,1,Är verksam,49,Övriga aktiebolag,2022-04-11,2017-09-12,70220,Konsultverksamhet avseende företags organisation,,,2024,3,1 000 - 4 999 tkr,,hakan.hagerum@OUTLOOK.COM,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,Consulting & Advisory,Management & Leadership,,"Usecases & Inspiration, Technology, Vision & Strategy"
1867,Konsumentverket,publicsector,https://www.konsumentverket.se,"Konsumentverket är en svensk myndighet som bidrar till väl fungerande marknader för både konsumenter och företag. Med cirka 190 anställda i Karlstad arbetar myndigheten med tillsyn, information till företag och vägledning till tusentals konsumenter varje månad. Konsumentverket fokuserar på konsumentnytta och arbetar med frågor som berör alla, från köp av varor och tjänster till digital säkerhet och hållbar konsumtion.",KARLSTAD,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/14202/kov_logo.png,,,,1,my.ai.se,,55,2025-11-12 08:59:46,,,,,65102,KARLSTAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,Authority & Agency,Customer Service & Support,,
1868,Bizgrowth International AB,corporation,http://www.bizgrowth.se,"Consultants in B2B business development. Combining vast experience with market leading best practices and an effective set of tools, we help our clients to scale their business development capacity.",KUNGSBACKA,Sweden,,,,,,1,my.ai.se,,60,2025-10-15 16:50:01,5592650146,BizGrowth International AB,MARKUS RYDHOLM,LANDSVÄGSGATAN 8,434 41,KUNGSBACKA,1384,Kungsbacka,,,1,1,0 anställda,1,Är verksam,49,Övriga aktiebolag,2020-08-17,2020-08-03,70220,Konsultverksamhet avseende företags organisation,,,2024,2,500 - 999 tkr,,markus.rydholm@gmail.com,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,Consulting & Advisory,Sales,,Organization
1870,Maxkompetens Sverige AB,corporation,http://www.maxkompetens.se,"HR bolag som arbetar med HR stöd i olika former, från bemanning och rekrytering till teamanalyser och kompetenskartläggning.",STOCKHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/14230/Maxkompetens_color.png,,,,1,my.ai.se,,60,2025-10-15 16:50:01,5566476957,Maxkompetens Sverige AB,,Scheelegatan 28,112 28,STOCKHOLM,0180,Stockholm,,,3,7,100-199 anställda,1,Är verksam,49,Övriga aktiebolag,2003-09-02,2003-08-26,78100,Arbetsförmedling och rekrytering,,,2024,7,50 000 - 99 999 tkr,0841013901,,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,"Research, Healthcare & Life Sciences, Consulting & Advisory",,,
1871,Mint,corporation,https://mint.se,"Mint är ett konsultbolag med seniora konsulter inom ledarskap, affärsutveckling, tech och design som hjälper företag bli kundfokuserade. De kompletterar och stärker organisationer i förändring med roller som interimsledare, projekt-/programledare, systemarkitekt, CTO, CDO och produktägare. Mints vision är att möta digitaliseringsbehov med konsulttjänster som snabbt skapar värde och stöttar digitalisering inifrån.",SKÄRHOLMEN,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/14248/Kopia-av-mint_logo_postitiv_RGB.png,,,,1,my.ai.se,,55,2025-11-12 08:59:46,8025199582,MINT,EMILY FAHLÉN,CONCORDIAVÄGEN 10,127 34,SKÄRHOLMEN,0180,Stockholm,,,1,2,1-4 anställda,1,Är verksam,61,Ideella föreningar,2021-03-22,2018-11-19,91020,Museiverksamhet,,,,0,,,,1,Är registrerad som vanlig arbetsgivare,0,Har aldrig varit registrerad för moms,J,Consulting & Advisory,"IT & Software, Management & Leadership, Innovation",,
1873,r360 Resort Systems AB,corporation,https://www.r360.se,"r360 är ett affärssystem utvecklat specifikt för resorts och fjällvärlden, som säljs av r360 Resort Systems AB i Halmstad. Med 19 anställda fördelade på utveckling, support och försäljning levererar r360 en modern bokningsupplevelse för gäster samtidigt som arbetet effektiviseras genom ett enda system för alla bokningstyper. Företaget är ett familjärt team med stor passion för fjällvärlden och resorts.",HALMSTAD,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/14345/r360_blue_big.png,,,,1,my.ai.se,,50,2025-11-12 08:59:46,5590572037,r360 Resort Systems AB,,KUNDVÄGEN 15 B,302 41,HALMSTAD,1380,Halmstad,,,1,4,10-19 anställda,1,Är verksam,49,Övriga aktiebolag,2016-04-26,2016-04-12,62010,Dataprogrammering,58290,Utgivning av annan programvara,2024,6,20 000 - 49 999 tkr,,ludvig@granberg.org,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,Information Technology,,,
1874,Techstep,corporation,techstep.se,"Techstep är en komplett leverantör av mobil teknik som hjälper företag arbeta smartare, säkrare och mer hållbart från var som helst. Med över 350 anställda i Norge, Sverige, Danmark och Polen betjänar Techstep mer än 2000 stora och medelstora europeiska företag. Företaget förenklar hanteringen av mobila enheter från inköp till återvinning och levererar skalbara lösningar som ökar produktivitet och uppfyller ESG-löften.",BORÅS,Sweden,,,,,,1,my.ai.se,,30,2025-11-12 08:59:46,5564050770,Techstep AB,,NILS JAKOBSONSGATAN 5 K,504 30,BORÅS,1490,Borås,,,4,7,100-199 anställda,1,Är verksam,49,Övriga aktiebolag,1990-10-22,1990-09-10,46510,Partihandel med datorer och kringutrustning samt programvara,46522,Partihandel med teleprodukter,2024,8,100 000 - 499 999 tkr,031809380,,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,Information Technology,,,
1877,Åklagarmyndigheten,publicsector,https://www.aklagare.se/,Åklagarmyndigheten utreder och lagför brott och begränsar brottsvinster för att göra Sverige tryggare,STOCKHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/14599/logotyp_sv_stor_staende_rgb.png,,,,1,my.ai.se,,60,2025-10-15 16:50:01,,,,,11485,STOCKHOLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,Authority & Agency,,,
1880,IST Group,corporation,https://www.ist.com,"IST är Skandinaviens ledande edtech-företag med hemmamarknader i Sverige, Norge, Danmark och Tyskland. I över 40 år har IST förenklat vardagen för skolor genom att leverera produkter och lösningar för administration, lärande, schemaläggning och föräldrakommunikation. Med 400 anställda, varav hälften med bakgrund som lärare eller skolledare, betjänar IST över 5 miljoner användare och bidrar till en effektivare och mer kvalitativ utbildning.",VÄXJÖ,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/14676/ist-learn-more-2.PNG,,,,1,my.ai.se,,55,2025-11-12 08:59:46,5562540806,IST Group AB,,INGELSTADSVÄGEN 9,352 34,VÄXJÖ,0780,Växjö,,,3,7,100-199 anställda,1,Är verksam,49,Övriga aktiebolag,1985-02-26,1985-02-05,62010,Dataprogrammering,62020,Datakonsultverksamhet,2024,8,100 000 - 499 999 tkr,0470707100,info.se@ist.com,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,Education,IT & Software,,Technology
1881,Västra Mälardalens kommunalförbund,publicsector,https://vmkfb.se,"The Västra Mälardalens Kommunalförbund (VMKF) is a collaboration between the municipalities of Köping, Arboga, Kungsör, and Surahammar, aimed at increasing efficiency and reducing costs in operations that can be managed jointly. VMKF is responsible for services in IT, telephony, payroll administration, procurement, crisis management, housing adaptation grants, parking permits, security, and archival services. The federation employs about 70 people and is based in Köping. Its goal is to ensure competence provision, maintain high quality, and reduce overall costs for the member municipalities​​​​.",KÖPING,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/14683/IMG_0820.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,,,,,73185,KÖPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,Municipality,"IT & Software, Customer Service & Support, Human Resources",,"Execution, Data"
1889,B3 Consulting Group,supplier,http://www.b3.se,"B3 Consulting Group är ett expansivt konsultföretag inom IT och management som satsar på att bli ledande inom värdeskapande med generativ AI. Vi hjälper företag och organisationer att skapa morgondagens möjligheter med hjälp av digital transformation och verksamhetsutveckling. Hos B3 möter du konsulter med spetskompetens inom AI, driv och förmåga att leda större förändringsprojekt. Den starka företagskulturen präglas av kundfokus, entreprenörskap, lärande och konsulternas ständiga utveckling. Vi finns på 11 orter i Sverige och i Polen. B3 är strategisk partner till flera av Sveriges större företag och organisationer. Tillsammans utforskar vi digitaliseringens och AI:s möjligheter både inom innovation och effektivisering. Vi levererar hela projekt- och funktionsåtaganden med team av erfarna specialister, eller tar olika specialistroller i uppdragsgivarens organisation.",STOCKHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/14713/B3_Positiv.png,,,,1,my.ai.se,,80,2025-10-15 16:50:01,5566063300,B3 Consulting Group AB (publ),,BOX 8,101 20,STOCKHOLM,0180,Stockholm,,,1,5,20-49 anställda,1,Är verksam,49,Övriga aktiebolag,2003-12-02,2001-02-16,70100,Verksamheter som utövas av huvudkontor,,,2024,8,100 000 - 499 999 tkr,0841014340,info@b3it.se,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,Consulting & Advisory,,,
1890,Mälarenergi,corporation,https://www.malarenergi.se,"Mälarenergi utgör en vital del av samhället genom att leverera grundläggande funktioner som energi-, vatten- och bredbandslösningar. Genom att tillhandahålla viktiga och innovativa erbjudanden kan vi möjliggöra ett levande samhälle och blomstrande näringsliv. Tillsammans med kollegor, kunder, leverantörer, samarbetspartners och ambassadörer skapar vi ett hållbart samhälle där alla får plats.",VÄSTERÅS,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/14717/1984a292-ec7a-4cfd-ae80-806c59ff268b.jpg,,,,1,my.ai.se,,70,2025-10-15 16:50:01,5564489150,MÄLARENERGI AB,,BOX 14,721 03,VÄSTERÅS,1980,Västerås,,,9,8,200-499 anställda,1,Är verksam,49,Övriga aktiebolag,1993-10-08,1992-06-17,35300,Försörjning av värme och kyla,35110,Generering av elektricitet,2024,10,1 000 000 - 4 999 999 tkr,021395050,post@malarenergi.se,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,Energy,,,
1891,Eningo AB,startup,eningo.se,Eningo utvecklar digitala lösningar för effektiv ledningskoordinering inom infrastruktursektorn. Deras ärendehanteringssystem Eningo Utility Platform är skräddarsytt för ledningsägare och stödjer hela processen från koordinering till utsättning. Plattformen används av både koordinatorer och mättekniker för att modernisera och förenkla arbetet med ledningsanvisningar.,MÖLNDAL,Sweden,,,,,,1,my.ai.se,,30,2025-11-12 08:59:46,5591886469,Eningo AB,,GÖTEBORGSVÄGEN 94,431 37,MÖLNDAL,1480,Göteborg,,,1,2,1-4 anställda,1,Är verksam,49,Övriga aktiebolag,2019-05-08,2019-01-03,62010,Dataprogrammering,71121,Teknisk konsultverksamhet inom bygg- och anläggningsteknik,2024,3,1 000 - 4 999 tkr,,hello@eningo.se,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,Information Technology,,,
1893,StoneBeach Group AB,supplier,https://stonebeach.se,"StoneBeach AI Initiative: Unlocking the Power of Enterprise Knowledge At StoneBeach, we are leveraging AI to transform enterprise information management. Our ContentCompanion AI is a cutting-edge Retrieval-Augmented Generation (RAG) system designed to maximize the value of stored information by making it easily accessible, searchable, and actionable. How It Works ContentCompanion AI integrates with existing enterprise systems such as SharePoint, Oracle WebCenter Content (OWCC), Google Drive, and databases. It enables organizations to: • Extract insights from vast amounts of unstructured data • Enhance document searchability with AI-powered retrieval • Generate summaries, answers, and reports based on enterprise knowledge • Improve decision-making by surfacing relevant information instantly Why It Matters Most companies store critical knowledge in documents, but accessing the right information at the right time is a challenge. ContentCompanion AI bridges this gap by combining traditional document management with generative AI capabilities, ensuring that employees and decision-makers can leverage company knowledge more efficiently. Our AI initiative is not about replacing existing systems – it’s about enhancing and optimizing them. By integrating AI with enterprise content, we help businesses unlock new efficiencies, reduce information silos, and improve operational workflows.",STOCKHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/21365/sb.jpg,,,,1,my.ai.se,,80,2025-10-15 16:50:01,5592253123,Stonebeach Group AB,"THE PARK, FLOOR 2",HAGAPLAN 4,113 68,STOCKHOLM,0180,Stockholm,,,1,2,1-4 anställda,1,Är verksam,49,Övriga aktiebolag,2019-12-02,2019-11-11,47911,Postorderhandel och detaljhandel på Internet med brett sortiment,70220,Konsultverksamhet avseende företags organisation,2024,1,1 - 499 tkr,,info@stonebeach.se,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,"Financial, Automotive, Manufacturing",,,
1895,Söderhavet,supplier,https://soderhavet.com/,"Supercharge Your Brand with AI. Create generative images, copywriting and much more that’s always on brand. Working from The set Foundation, we develop very specific principles for each media. This includes defining a general personality description, style prompts for image generation and more, making sure that whatever you create for your brand always looks and feels the part. We will also recommend what AI tools to use.",STOCKHOLM,Sweden,,,,,,1,my.ai.se,,70,2025-10-15 16:50:01,5566709845,Söderhavet Sweden AB,,TORSGATAN 61,113 37,STOCKHOLM,0180,Stockholm,,,1,2,1-4 anställda,1,Är verksam,49,Övriga aktiebolag,2005-02-08,2004-11-23,74101,Industri- och produktdesignverksamhet,,,2024,4,5 000 - 9 999 tkr,0703589860,jesper@soderhavet.com,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,Media,Marketing & Communications,,Competence & Expertise
1896,Svava,corporation,https://svava.io/,"Vi är Svava och erbjuder AI-medarbetare för att komplettera teamet och automatisera arbetsuppgifter. 🔹 Använd AI-medarbetare när ni behöver komplettera teamet med ny kompetens och hjälp med coachning. Säkert och baserat på er egen data. AI-medarbetare kan även automatisera era arbetsuppgifter. 🔹 Använd INTE AI-medarbetare när ni vill införa AI i era produkter. Vi fokuserar på Kontors-AI för att underlätta vardagsarbetet i alla funktioner och avdelningar. Vi samarbetar med de bästa konsulterna i Östergötland för att utbilda, inspirera och införa AI-medarbetare i er organisation. Kontakta elia.morling@svava.io så berättar vi mer.",STUREFORS,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/14836/svava1.png,,,,1,my.ai.se,,65,2025-11-11 22:27:30,5590708995,Svava AB,ELIA MÖRLING,BJÄRKA-SÄBY TOMTA,589 64,STUREFORS,0580,Linköping,,,1,1,0 anställda,1,Är verksam,49,Övriga aktiebolag,2016-09-13,2016-07-26,62010,Dataprogrammering,,,2024,2,500 - 999 tkr,,elia.morling@gmail.com,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,Information Technology,,,
